house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status
2 BHK Apartment ,"1,149 sq ft",Kharadi,Pune,18.54870605,73.94934082,18000,INR,2,null,Negotiable,null,Posted 3 years ago,"A 2 bhk property is available for rental in Galaxy One, Kharadi, Pune. It is on 7th floor. The building has a total of 9 floor(s). It has 24 x 7 security as well as intercom. The project also has club house, lift available, atm, landscaped_gardens, children's play area, rain water harvesting, sports facility and shopping mall. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. "," 60,000",Semi-Furnished
2 BHK Apartment ,"1,070 sq ft",Hadapsar,Pune,18.52044868,73.93849945,26000,INR,2,1,Negotiable,null,Posted 3 years ago,"It has an area of 1070 sqft . The property is available at a monthly rental of Rs. 26,000 (negotiable ). Itâs on 15th floor out of 22 floors building. It has 24 x 7 security. Other amenities include jogging track, intercom, car parking, reliable power backup for common area , staff quarter, club house, gymnasium, rain water harvesting and lift available. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. "," 50,000",Semi-Furnished
1 BHK Apartment ,650 sq ft,Hadapsar,Pune,18.50141716,73.92111206,10000,INR,1,null,null,null,Posted 3 years ago,"24 hrs corporation water, security, cctv. 
Own covered car parking.Lift, Park, 
1 km from magarpatta city.
Overlooking - Garden/Park, Main Road.
Washing Machine available"," 25,000",Unfurnished
2 BHK Apartment ,"1,100 sq ft",Hadapsar,Pune,18.5008564,73.93518066,22000,INR,2,1,null,null,Posted 3 years ago,2 BHK1037 Sq Ft Semifurnished Spacious fully established and well maintained flat with 1 very large open balconyrare to see is available for rent in a very prime location in close proximity to Major IT hubs.," 40,000",Semi-Furnished
1 BHK Apartment ,650 sq ft,Hadapsar,Pune,18.49851418,73.92345428,8000,INR,1,1,null,null,Posted 3 years ago,"24 hr Water supply.
24 hr security.
24 hr Lift, 
2 Wheeler covered parking.
4 wheeler open parking.
Bachelors allowed.
Pet allowed.
2km from magarpatta city."," 15,000",Unfurnished
4 BHK Apartment ,"2,281 sq ft",Kalyani Nagar,Pune,18.54423332,73.90419006,85000,INR,4,null,null,null,Posted 3 years ago,4BHK fully furnished flat for rent at LUNKAD SKY LOUNGE KALYANI NAGAR at the rent of 85000 rs society with amenities for more details please call 95959 and 56709 mint properties," 3,00,000",Furnished
1 BHK Apartment ,250 sq ft,Wakad,Pune,18.599226,73.76329803,7000,INR,1,null,Negotiable,null,Posted 3 years ago,"It has a built-up area of 250 sqft and is available for rent at Rs. 7,000 per month (negotiable). It is a semi-furnished property. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact us for more details. "," 15,000",Semi-Furnished
2 BHK Apartment ,800 sq ft,Wagholi,Pune,18.59265709,73.96859741,15500,INR,2,2,null,null,Posted a year ago,"FLAT FOR RENT IN WAGHOLI, PUNE.24 HAURS WATER SUPPLYAND ELECTRICITY AND NO RARE POWER CUT .
NEAR BY THE SCHOOL , COLLEGE, MARKET BANK, ATM, SHOPPING COMPLEX, HOSPITAL, 
IT HAS A SPACIUS BATHROOM AND BALCONY .FLAT GOOD VENTILATION IN ALL ROOMS FUNCTIONALLY AND TESTFULLY DESIGNED
FLATS WITH ALTRA MODERN AMENITIES LIKE HUGE SWIMING POOL .
GYM, GARDEN, children's PLAY AREA , YOGA HALL, TENIS COURT, BADMINTONCOURT"," 45,000",Unfurnished
2 BHK Apartment ,"1,082 sq ft",Wagholi,Pune,18.5932312,73.96865082,15500,INR,2,null,null,null,Posted a year ago,"FLAT FOR RENT IN WAGHOLI, PUNE.24 HAURS WATER SUPPLYAND ELECTRICITY AND NO RARE POWER CUT .
NEAR BY THE SCHOOL , COLLEGE, MARKET BANK, ATM, SHOPPING COMPLEX, HOSPITAL, 
IT HAS A SPACIUS BATHROOM AND BALCONY .FLAT GOOD VENTILATION IN ALL ROOMS FUNCTIONALLY AND TESTFULLY DESIGNED
FLATS WITH ALTRA MODERN AMENITIES LIKE HUGE SWIMING POOL .
GYM, GARDEN, children's PLAY AREA , YOGA HALL, TENIS COURT, BADMINTONCOURT"," 45,000",Unfurnished
2 BHK Apartment ,"1,082 sq ft",Wagholi,Pune,18.5932312,73.96865082,15500,INR,2,null,null,null,Posted a year ago,"FLAT FOR RENT IN WAGHOLI, PUNE.24 HAURS WATER SUPPLYAND ELECTRICITY AND NO RARE POWER CUT .
NEAR BY THE SCHOOL , COLLEGE, MARKET BANK, ATM, SHOPPING COMPLEX, HOSPITAL, 
IT HAS A SPACIUS BATHROOM AND BALCONY .FLAT GOOD VENTILATION IN ALL ROOMS FUNCTIONALLY AND TESTFULLY DESIGNED
FLATS WITH ALTRA MODERN AMENITIES LIKE HUGE SWIMING POOL .
GYM, GARDEN, children's PLAY AREA , YOGA HALL, TENIS COURT, BADMINTONCOURT"," 45,000",Unfurnished
2 BHK Apartment ,"1,082 sq ft",Wagholi,Pune,18.5932312,73.96865082,15000,INR,2,null,null,null,Posted a year ago,"FLAT FOR RENT IN WAGHOLI, PUNE.24 HAURS WATER SUPPLYAND ELECTRICITY AND NO RARE POWER CUT .
NEAR BY THE SCHOOL , COLLEGE, MARKET BANK, ATM, SHOPPING COMPLEX, HOSPITAL, 
IT HAS A SPACIUS BATHROOM AND BALCONY .FLAT GOOD VENTILATION IN ALL ROOMS FUNCTIONALLY AND TESTFULLY DESIGNED
FLATS WITH ALTRA MODERN AMENITIES LIKE HUGE SWIMING POOL .
GYM, GARDEN, children's PLAY AREA , YOGA HALL, TENIS COURT, BADMINTONCOURT"," 35,000",Unfurnished
2 BHK Apartment ,731 sq ft,Wagholi,Pune,18.58762932,73.98764801,12000,INR,2,2,null,null,Posted a year ago,Flat for rent in Wagholi pune 24 haurs water and electricity and no rare power cut near by the school college market bank atm shopping mall hospital it has a spacious bathroom and balcony flat good ventilation in all room functionaly and testfully designed flat is altra modern amenities like huge swimming pool gym garden children's play area yoga hall teniscourt," 45,000",Unfurnished
2 BHK Apartment ,844 sq ft,Wagholi,Pune,18.58149719,73.97528839,12000,INR,2,null,null,null,Posted a year ago,Flat for rent in Wagholi pune 24 haurs water and electricity and no rare power cut near by the school college market bank atm shopping mall hospital it has a spacious bathroom and balcony flat good ventilation in all room functionaly and testfully designed flat is altra modern amenities like huge swimming pool gym garden children's play area yoga hall teniscourt," 45,000",Unfurnished
2 BHK Apartment ,955 sq ft,Wagholi,Pune,18.59023857,73.99723816,12000,INR,2,null,null,null,Posted a year ago,Flat for rent in Wagholi pune 24 haurs water and electricity and no rare power cut near by the school college market bank atm shopping mall hospital it has a spacious bathroom and balcony flat good ventilation in all room functionaly and testfully designed flat is altra modern amenities like huge swimming pool gym garden children's play area yoga hall teniscourt," 40,000",Unfurnished
2 BHK Apartment ,950 sq ft,Wagholi,Pune,18.58126259,73.98873901,13000,INR,2,null,null,null,Posted a year ago,Flat for rent in Wagholi pune 24 haurs water and electricity and no rare power cut near by the school college market bank atm shopping mall hospital it has a spacious bathroom and balcony flat good ventilation in all room functionaly and testfully designed flat is altra modern amenities like huge swimming pool gym garden children's play area yoga hall teniscourt," 45,000",Unfurnished
2 BHK Apartment ,"1,082 sq ft",Wagholi,Pune,18.5932312,73.96865082,15000,INR,2,null,null,null,Posted a year ago,"FLAT FOR RENT IN WAGHOLI, PUNE.24 HAURS WATER SUPPLYAND ELECTRICITY AND NO RARE POWER CUT .
NEAR BY THE SCHOOL , COLLEGE, MARKET BANK, ATM, SHOPPING COMPLEX, HOSPITAL, 
IT HAS A SPACIUS BATHROOM AND BALCONY .FLAT GOOD VENTILATION IN ALL ROOMS FUNCTIONALLY AND TESTFULLY DESIGNED
FLATS WITH ALTRA MODERN AMENITIES LIKE HUGE SWIMING POOL .
GYM, GARDEN, children's PLAY AREA , YOGA HALL, TENIS COURT, BADMINTONCOURT"," 45,000",Unfurnished
2 BHK Apartment ,"1,082 sq ft",Wagholi,Pune,18.5932312,73.96865082,15500,INR,2,null,null,null,Posted a year ago,"FLAT FOR RENT IN WAGHOLI, PUNE.24 HAURS WATER SUPPLYAND ELECTRICITY AND NO RARE POWER CUT .
NEAR BY THE SCHOOL , COLLEGE, MARKET BANK, ATM, SHOPPING COMPLEX, HOSPITAL, 
IT HAS A SPACIUS BATHROOM AND BALCONY .FLAT GOOD VENTILATION IN ALL ROOMS FUNCTIONALLY AND TESTFULLY DESIGNED
FLATS WITH ALTRA MODERN AMENITIES LIKE HUGE SWIMING POOL .
GYM, GARDEN, children's PLAY AREA , YOGA HALL, TENIS COURT, BADMINTONCOURT"," 45,000",Unfurnished
2 BHK Apartment ,919 sq ft,Dhanori,Pune,18.59009361,73.90274048,24000,INR,2,2,null,null,Posted 2 months ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Bramha Realty Sky City, one of the most prestigious projects of Dhanori. It has area of 919 sqft and is available at a rent of Rs. 24,000. It is an unfurnished property. It has closed car parking. Other amenities include fire sprinklers, jogging_track, rain water harvesting, gymnasium, car_parking, intercom, conference room, children's play area and 24_x_7_security. It is east facing property. It has 2 bathrooms and 2 balconies. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact us for more details. "," 60,000",Unfurnished
2 BHK Apartment ,"1,150 sq ft",Tingre Nagar,Pune,18.57639122,73.88925171,31000,INR,2,2,null,null,Posted 2 months ago,It is an unfurnished property. It is facing east direction. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Please contact us for more details. ," 75,000",Unfurnished
2 BHK Apartment ,"1,000 sq ft",Lohegaon,Pune,18.62072754,73.91501617,24500,INR,2,null,null,null,Posted 2 months ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Pride Housing World City. It has a built-up area of 1000 sqft and is available for rent at Rs. 24,500 per month . It is an unfurnished property. Itâs on 5th floor out of 20 floors building. It has children's play area. Other amenities include power backup, gymnasium, rain water harvesting, shopping_mall, cctv, lift available, cafeteria, 24 x 7 security and car parking. Its main door is facing east direction. It is well connected to the city areas. If you are interested, please contact us for more details. "," 60,000",Unfurnished
2 BHK Apartment ,"1,000 sq ft",Dhanori,Pune,18.60192871,73.90148163,20000,INR,2,1,null,null,Posted 2 months ago,"Itâs a 2 bhk multistorey apartment situated in Gini Constructions Belvista, Dhanori, Pune. It is an unfurnished property. Itâs on 5th floor out of 8 floors building. It is east facing property. The property has 2 bathrooms and 1 balcony. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. "," 60,000",Unfurnished
3 BHK Apartment ,"1,825 sq ft",Vishrantwadi,Pune,18.56936264,73.87811279,35000,INR,3,2,null,null,Posted 2 months ago,"It's unfurnished urnished 3bhk flat in dew Drop Society on vishrantwadi wadi road, spacious living room and bedroom and kitchen with modular set up, flat having allowed car parking.vaastu compliant flat, This society having all modern amenities and facilities near to like shop, school, ATM, stops"," 90,000",Unfurnished
2 BHK Apartment ,"1,197 sq ft",Vishrantwadi,Pune,18.58539009,73.8755722,22500,INR,2,null,null,null,Posted 2 months ago,"Itâs a 2 bhk multistorey apartment situated in Mittal Brothers Treedom Park, Vishrantwadi. Itâs on 4th floor out of 8 floors building. It has 24 x 7 security as well as power backup. The project also has atm, school, gymnasium, swimming pool, lift available, car parking, rain water harvesting and shopping mall. It is east facing property. It is well connected to the city areas. If you are interested, please contact us for more details. "," 60,000",Unfurnished
1 BHK Apartment ,680 sq ft,Lohegaon,Pune,18.58964539,73.93215942,16000,INR,1,1,Negotiable,null,Posted a year ago,"It has a built-up area of 680 sqft and is available for rent at Rs. 16,000 per month (negotiable). The house is furnished. Furnishings include 1 wardrobe, 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 wifi, 1 microwave, 1 dining table, 1 gas connection, 1 ac, 1 bed and 1 modular kitchen. The property has 1 bathroom and 1 balcony. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact us for more details. "," 60,000",Furnished
3 BHK Apartment ,"1,550 sq ft",Wakad,Pune,18.59729385,73.76016998,18000,INR,2,2,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 50,000",Unfurnished
3 BHK Apartment ,"1,550 sq ft",Wakad,Pune,18.59720993,73.75839996,20000,INR,2,2,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 50,000",Unfurnished
3 BHK Apartment ,"1,550 sq ft",Wakad,Pune,18.60299492,73.76326752,24000,INR,3,3,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 50,000",Unfurnished
3 BHK Apartment ,"1,550 sq ft",Wakad,Pune,18.60471535,73.75894165,23000,INR,2,2,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 60,000",Semi-Furnished
2 BHK Apartment ,"1,250 sq ft",Wakad,Pune,18.60812569,73.7625351,16000,INR,2,2,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 60,000",Unfurnished
2 BHK Apartment ,"1,250 sq ft",Wakad,Pune,18.60131454,73.77529907,15000,INR,2,2,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 50,000",Unfurnished
2 BHK Apartment ,"1,251 sq ft",Wakad,Pune,18.59202957,73.76960754,19000,INR,2,null,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 50,000",Unfurnished
2 BHK Apartment ,"1,017 sq ft",Wakad,Pune,18.60084724,73.75977325,15000,INR,2,null,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 50,000",Unfurnished
2 BHK Apartment ,"1,134 sq ft",Wakad,Pune,18.59657669,73.76704407,24000,INR,2,null,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 50,000",Furnished
2 BHK Apartment ,"1,250 sq ft",Wakad,Pune,18.60170937,73.76239014,20000,INR,2,2,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 50,000",Furnished
3 BHK Apartment ,"1,550 sq ft",Wakad,Pune,18.59720993,73.75839996,22000,INR,3,3,null,null,Posted 2 years ago,"also available just next to society wall.s a well maintained flat. And society is very clean and cIt is a residential apartment for rent in pune. It is provided with a lift, A reserved parking and a security system for safety measures. It is in the prime location of city having market, School, College, Hospital lies nearby. It is provided with 24 hour water and electricity facility.lam. All the amenities are nearby like super market, Bus stop, Auto stand, Schools, Colleges, Hospital, Temples, And markets. Plenty of water is available. No problem of wastage removal."," 50,000",Unfurnished
1 BHK Apartment ,562 sq ft,Somatane Phata,Pune,18.66744995,73.70217896,7500,INR,1,1,Negotiable,null,Posted a year ago,The house is unfurnished. It is east facing property. The property has 1 bathroom and 1 balcony. The site is in close proximity to various civic utilities. Kindly call us for details. ," 15,000",Unfurnished
3 BHK Apartment ,"1,400 sq ft",NIBM Annex Mohammadwadi,Pune,18.46322441,73.9021759,24000,INR,2,1,null,null,Posted a year ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in Everest Developers Pune Orchid Palace, one of the most prestigious projects of NIBM Annex Mohammadwadi. It is on ground floor. The building has a total of 2 floor(s). Its main door is facing east direction. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. "," 70,000",Semi-Furnished
1 BHK Apartment ,650 sq ft,Undri,Pune,18.45472336,73.91415405,12000,INR,1,1,null,null,Posted a year ago,"1 bhk flat for Rent in Avishkar primero undri

carpet area 485

Rent - 12K

Common car parking

amenities like children's play area , club house .

Located in a prime location undri Dorabjee mall in a radius of 2.3 kms, D-mart mall in radius of 2.9 kms, D.P.S school in a radius of 2.2 kms , bishop school in a radius of 190 meters, Euro school in a radius of 1 kms , ruby hall clinic in a radius of 5 kms , Inamdar hospital in a radius of 4.5 kms , country club in a radius of 3.6 kms, Corinthians club in a radius of 1.4 kms malls like seasons mall and amnora mall in a radius of 9.6 kms , Magarpatta city in a radius of 10 kms.

IT Park S.P Infocity in radius of 9.9 kms.

Also connected to banks hospitals and ATM's"," 36,000",Unfurnished
2 BHK Apartment ,"1,000 sq ft",Undri,Pune,18.45256233,73.9199295,13000,INR,2,2,null,null,Posted a year ago,"It is an unfurnished property. Itâs on 13th floor out of 13 floors building. It has children's play area as well as club house. The project also has sports facility, swimming pool, 24 x 7 security, multipurpose room, intercom, lift available, maintenance staff and power backup. It is facing east direction. It has 2 bathrooms and 2 balconies. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. "," 48,000",Unfurnished
1 BHK Apartment ,650 sq ft,Hadapsar,Pune,18.5008564,73.93518066,15000,INR,1,1,null,null,Posted 2 years ago,"It has area of 650 sqft and is available at a rent of Rs. 15,000. The house is furnished. It is located on the 3rd floor(out of a total of 6 floor(s)). The property has 1 bathroom and 1 balcony. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. "," 40,000",Furnished
1 BHK Apartment ,650 sq ft,Undri,Pune,18.45936012,73.92002869,12500,INR,1,1,null,null,Posted a year ago,"A 1 bhk property is available for rental in Nyati Group Ethos, Undri, Pune. It is an unfurnished property. It is on the 6th floor of the building (total number of floors are 11). It has children's play area as well as club house. The project also has car parking, sports facility, multipurpose room, indoor games, 24 x 7 security, cctv, jogging track and gymnasium. It is facing east direction. The property has 1 bathroom and 1 balcony. "," 37,500",Unfurnished
2 BHK Apartment ,865 sq ft,Undri,Pune,18.45936012,73.92002869,14000,INR,2,2,null,null,Posted 3 years ago,"A spacious Bedroom flat is available for Rent in Hadapsar, Pune. It is located on the Floor. The flat has Vitrified flooring. The flat has 24 Hours Available water supply and No/Rare Powercut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent."," 42,000",Unfurnished
2 BHK Apartment ,"1,200 sq ft",Undri,Pune,18.44964409,73.91627502,15000,INR,2,2,null,null,Posted 3 years ago,"A spacious Bedroom flat is available for Rent in Hadapsar, Pune. It is located on the Floor. The flat has Vitrified flooring. The flat has 24 Hours Available water supply and No/Rare Powercut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent."," 45,000",Furnished
2 BHK Apartment ,"1,200 sq ft",Hadapsar,Pune,18.51734543,73.93192291,40000,INR,2,null,null,null,Posted a year ago,"This spacious 2 bhk multistorey apartment is available for rental and is located in Magarpatta City Roystonea, one of the most prestigious projects of Hadapsar. It has a built-up area of 1200 sqft and is available for rent at Rs. 40,000 per month . Itâs on 8th floor out of 11 floors building. It has maintenance_staff as well as jogging track. The project also has landscaped gardens, swimming pool, atm, intercom, gymnasium, staff quarter, shopping_mall and rain water harvesting. It is made in way to provide a comfortable living. Kindly call us for details. "," 1,20,000",Furnished
2 BHK Apartment ,950 sq ft,Handewadi,Pune,18.46556282,73.93635559,13000,INR,2,2,null,null,Posted 2 years ago,"Simplicity 2 bhk semi furnished flat for rent handewadi hadapsar
Area=950 sq.ft
Rent=13k
Deposit=35 k
covered car parking
It has amenities like club house, gym, swimming pool, childrens play area, 247 security, jogging track 2 lifts with generator backup are available.
Commercial establishment such as school, colleges, petrol pump, restaurants, hospitals, markets, shopping complexes, atms, banks are nearby"," 35,000",Semi-Furnished
1 BHK Apartment ,600 sq ft,Undri,Pune,18.44471359,73.91989136,9000,INR,1,1,null,null,Posted 2 years ago,"Vivanta Primera 1 bhk flat in wadachi wadi undri
area= 600 sq.ft
rent= 9k
parking = common
deposite = 3months rent Located in a prime location Wadachiwadi Road undri .
Dorabjee mall in a radius of 3.8 kms, D-mart mall in radius of 3.8 kms, D.P.S school in a radius of 3.2 kms , bishop school in a radius of 1.6 kms , Euro school in a radius of 2.7 kms , ruby hall clinic in a radius of 6.4 kms , Inamdar hospital in a radius of 5.9 kms , sahyadri super specialty hospital in a radius of 9.1kms country club in a radius of 2.1kms, Corinthians club in a radius of 2.9 kms malls like seasons mall and amanora mall in a radius of 12 kms , Magarpatta city in a radius of 12 kms."," 25,000",Unfurnished
2 BHK Apartment ,950 sq ft,Hadapsar,Pune,18.51017761,73.92458344,30000,INR,2,2,null,null,Posted 2 years ago,"A spacious 2 bhk multistorey apartment is available for rental in Magarpatta City Iris, Hadapsar, Pune. It has a built-up area of 950 sqft and is available for rent at Rs. 30,000 per month . It is a semi-furnished property. The property has 2 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. Kindly call us for details. "," 70,000",Semi-Furnished
2 BHK Apartment ,750 sq ft,Hadapsar,Pune,18.47414207,73.93651581,15500,INR,2,2,null,null,Posted 2 years ago,"Kumar Pebble Park 2 bhk semi furnished flat for rent in hadapsar
Area=750 sq.ft
Rent=15.5 k
Deposit=2 months rent
open reserved car parking
It has amenities like club house, gym, swimming pool, childrens play area, 247 security, jogging track 2 lifts with generator backup are available.
Commercial establishment such as school, colleges, petrol pump, restaurants, hospitals, markets, shopping complexes, atms, banks are nearby."," 30,000",Semi-Furnished
3 BHK Apartment ,"1,290 sq ft",Fursungi,Pune,18.48423386,73.95812225,24000,INR,3,3,null,null,Posted 3 years ago,"A spacious Bedroom flat is available for Rent in Hadapsar, Pune. It is located on the Floor. The flat has Vitrified flooring. The flat has 24 Hours Available water supply and No/Rare Powercut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent."," 50,000",Unfurnished
1 BHK Apartment ,640 sq ft,Hadapsar,Pune,18.48541641,73.93864441,11000,INR,1,1,null,null,Posted 3 years ago,"A spacious Bedroom flat is available for Rent in Hadapsar, Pune. It is located on the Floor. The flat has Vitrified flooring. The flat has 24 Hours Available water supply and No/Rare Powercut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent. Most happening Place to Stay in pune East Facing & mind Blowing Flat for Deserving People."," 35,000",Unfurnished
2 BHK Apartment ,"1,100 sq ft",Hadapsar,Pune,18.48131561,73.93276215,17000,INR,2,2,null,null,Posted 3 years ago,"A spacious Bedroom flat is available for Rent in Hadapsar, Pune. It is located on the Floor. The flat has Vitrified flooring. The flat has 24 Hours Available water supply and No/Rare Powercut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent. Most happening Place to Stay in pune East Facing & mind Blowing Flat for Deserving People."," 50,000",Furnished
1 BHK Apartment ,570 sq ft,Hadapsar,Pune,18.47999954,73.93000031,7000,INR,1,1,null,null,Posted 3 years ago,"A spacious Bedroom flat is available for Rent in Hadapsar, Pune. It is located on the Floor. The flat has Vitrified flooring. The flat has 24 Hours Available water supply and No/Rare Powercut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent."," 20,000",Unfurnished
3 BHK Apartment ,"1,100 sq ft",Hadapsar,Pune,18.50113678,73.9384613,16000,INR,2,2,null,null,Posted 3 years ago,"A spacious Bedroom flat is available for Rent in Hadapsar, Pune. It is located on the Floor. The flat has Vitrified flooring. The flat has 24 Hours Available water supply and No/Rare Powercut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent."," 35,000",Unfurnished
3 BHK Apartment ,"1,350 sq ft",Hadapsar,Pune,18.48871994,73.93733978,18000,INR,2,2,null,null,Posted 3 years ago,"A spacious Bedroom flat is available for Rent in Hadapsar, Pune. It is located on the Floor. The flat has Vitrified flooring. The flat has 24 Hours Available water supply and No/Rare Powercut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent.
	
*Most happening Place to Stay in pune East Facing & mind Blowing Flat for Deserving People."," 50,000",Semi-Furnished
2 BHK Apartment ,900 sq ft,Hadapsar,Pune,18.48084831,73.93577576,16000,INR,2,2,null,null,Posted 3 years ago,"A spacious Bedroom flat is available for Rent in Hadapsar, Pune. It is located on the Floor. The flat has Vitrified flooring. The flat has 24 Hours Available water supply and No/Rare Powercut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent."," 45,000",Furnished
2 BHK Apartment ,950 sq ft,Manjari,Pune,18.49815178,73.96245575,15000,INR,2,2,null,null,Posted 3 years ago,"A spacious Bedroom flat is available for Rent in Hadapsar, Pune. It is located on the Floor. The flat has Vitrified flooring. The flat has 24 Hours Available water supply and No/Rare Powercut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent."," 25,000",Semi-Furnished
2 BHK Apartment ,865 sq ft,Manjari,Pune,18.49817085,73.95925903,16000,INR,2,2,null,null,Posted 3 years ago,"A spacious Bedroom flat is available for Rent in Hadapsar, Pune. It is located on the Floor. The flat has Vitrified flooring. The flat has 24 Hours Available water supply and No/Rare Powercut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent."," 40,000",Semi-Furnished
