house_type,house_size,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status
1 RK Studio Apartment ,344 sq ft,Goregaon East,Mumbai,19.15562439,72.88517761,12000,INR,1,null,null,null,Posted 3 years ago,"A 1 rk property is available for rental in Royal Palms India Summit Apartments, Goregaon East, Mumbai. It has area of 344 sqft and is available at a rent of Rs. 12,000. It is a semi-furnished property. This residential property is ready-to-move-in. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,535 sq ft,Goregaon East,Mumbai,19.15395355,72.88471222,16000,INR,1,null,null,null,Posted 3 years ago,"It has a built-up area of 535 sqft and is available for rent at Rs. 16,000 per month . It is an unfurnished property. It has power backup. Other amenities include lift available and children's play area. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,535 sq ft,Goregaon East,Mumbai,19.15395355,72.88471222,16000,INR,1,null,null,null,Posted 3 years ago,"The house is unfurnished. It has children's play area as well as lift available. The project also has power backup. It is facing west direction. It is a 21 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Unfurnished
1 BHK Apartment ,535 sq ft,Goregaon East,Mumbai,19.15395355,72.88471222,16000,INR,1,null,null,null,Posted 3 years ago,"A spacious 1 bhk multistorey apartment is available for rental in Royal Palms India Diamond Isle Phase II, Goregaon East, Mumbai. It has area of 535 sqft and is available at a rent of Rs. 16,000. It is a 21 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,526 sq ft,Goregaon East,Mumbai,19.1560955,72.88613892,16000,INR,1,null,null,null,Posted 3 years ago,"It has an area of 526 sqft with a carpet area of 375 sqft . The property is available at a monthly rental of Rs. 16,000 . It is a furnished property. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 washing machine, 1 ac and 1 bed. Its main door is facing east direction. It is a 12 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Furnished
1 BHK Apartment ,526 sq ft,Goregaon East,Mumbai,19.1560955,72.88613892,16000,INR,1,null,null,null,Posted 3 years ago,"Itâs a 1 bhk multistorey apartment situated in Royal Palms India Golden Isle, Goregaon East, Mumbai. It has an area of 526 sqft with a carpet area of 375 sqft . The property is available at a monthly rental of Rs. 16,000 . It is a furnished property. Its main door is facing east direction. It is a 12 year old ready-to-move-in property. The site is in close proximity to various civic utilities. ",No Deposit,Furnished
1 BHK Apartment ,526 sq ft,Goregaon East,Mumbai,19.1560955,72.88613892,16000,INR,1,null,null,null,Posted 3 years ago,"Itâs a 1 bhk multistorey apartment situated in Royal Palms India Golden Isle, Goregaon East. It has a built-up area of 526 sqft and is available for rent at Rs. 16,000 per month . It is a furnished property. It is a 12 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Furnished
1 BHK Apartment ,526 sq ft,Goregaon East,Mumbai,19.1560955,72.88613892,16000,INR,1,null,null,null,Posted 3 years ago,"A spacious 1 bhk multistorey apartment is available for rental in Royal Palms India Golden Isle, Goregaon East, Mumbai. It has a built-up area of 526 sqft and is available for rent at Rs. 16,000 per month . The house is furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Furnished
1 BHK Apartment ,526 sq ft,Goregaon East,Mumbai,19.1560955,72.88613892,16000,INR,1,null,null,null,Posted 3 years ago,"It has an area of 526 sqft with a carpet area of 375 sqft . The property is available at a monthly rental of Rs. 16,000 . Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 ac and 1 bed. It is a 12 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. Kindly call us for details. ",No Deposit,Furnished
1 BHK Apartment ,535 sq ft,Goregaon East,Mumbai,19.15395355,72.88471222,16000,INR,1,null,null,null,Posted 3 years ago,"It has a built-up area of 535 sqft and is available for rent at Rs. 16,000 per month . It is an unfurnished property. It has lift available as well as power backup. The project also has children's play area. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,535 sq ft,Goregaon East,Mumbai,19.15395355,72.88471222,16000,INR,1,null,null,null,Posted 3 years ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in Royal Palms India Diamond Isle Phase II, one of the most prestigious projects of Goregaon East. It has an area of 535 sqft with a carpet area of 389 sqft . The property is available at a monthly rental of Rs. 16,000 . The house is unfurnished. Its main door is facing west direction. It is a 21 year old ready-to-move-in property. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,535 sq ft,Goregaon East,Mumbai,19.15395355,72.88471222,16000,INR,1,null,null,null,Posted 3 years ago,"A spacious 1 bhk multistorey apartment is available for rental in Royal Palms India Diamond Isle Phase II, Goregaon East, Mumbai. It is an unfurnished property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Unfurnished
1 BHK Apartment ,526 sq ft,Goregaon East,Mumbai,19.1560955,72.88613892,16000,INR,1,null,null,null,Posted 3 years ago,"Itâs a 1 bhk multistorey apartment situated in Royal Palms India Golden Isle, Goregaon East. It has area of 526 sqft and is available at a rent of Rs. 16,000. The house is furnished. Its main door is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact for more details. ",No Deposit,Furnished
1 BHK Apartment ,526 sq ft,Goregaon East,Mumbai,19.1560955,72.88613892,16000,INR,1,null,null,null,Posted 3 years ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in Royal Palms India Golden Isle, one of the most prestigious projects of Goregaon East. The house is furnished. It has 1 tv, 1 refrigerator, 1 sofa and 1 washing machine. It also has 1 ac and 1 bed. Its main door is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Furnished
1 BHK Apartment ,526 sq ft,Goregaon East,Mumbai,19.1560955,72.88613892,16000,INR,1,null,null,null,Posted 3 years ago,"Well designed 1 bhk multistorey apartment is available at a prime location in Royal Palms India Golden Isle. It has a built-up area of 526 sqft and is available for rent at Rs. 16,000 per month . It is a furnished property. It is east facing property. It is a 12 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Contact us for more details. ",No Deposit,Furnished
1 BHK Apartment ,535 sq ft,Goregaon East,Mumbai,19.15395355,72.88471222,16000,INR,1,null,null,null,Posted 3 years ago,"A spacious 1 bhk multistorey apartment is available for rental in Royal Palms India Diamond Isle Phase II, Goregaon East, Mumbai. It has a built-up area of 535 sqft and is available for rent at Rs. 16,000 per month . It is an unfurnished property. It has power backup. Other amenities include lift available and children's play area. It is facing west direction. It is a 21 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,535 sq ft,Goregaon East,Mumbai,19.15395355,72.88471222,16000,INR,1,null,null,null,Posted 3 years ago,"A 1 bhk property is available for rental in Royal Palms India Diamond Isle Phase II, Goregaon East, Mumbai. It has area of 535 sqft and is available at a rent of Rs. 16,000. It has power backup as well as lift available. The project also has children's play area. It is facing west direction. It is a 21 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,535 sq ft,Goregaon East,Mumbai,19.15395355,72.88471222,16000,INR,1,null,null,null,Posted 3 years ago,"A 1 bhk property is available for rental in Royal Palms India Diamond Isle Phase II, Goregaon East, Mumbai. It has an area of 535 sqft with a carpet area of 389 sqft . The property is available at a monthly rental of Rs. 16,000 . It is facing west direction. It is a 21 year old ready-to-move-in property. It is well connected to the city areas. Please contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,535 sq ft,Goregaon East,Mumbai,19.15395355,72.88471222,16000,INR,1,null,null,null,Posted 3 years ago,"It has a built-up area of 535 sqft and is available for rent at Rs. 16,000 per month . The house is unfurnished. It has lift available. Other amenities include power backup and children's play area. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. ",No Deposit,Unfurnished
1 RK Studio Apartment ,344 sq ft,Goregaon East,Mumbai,19.15562439,72.88517761,12000,INR,1,null,null,null,Posted 3 years ago,"It is a semi-furnished property. Furnishings include 1 tv, 1 refrigerator, 1 ac and 1 bed. It is facing west direction. This residential property is ready-to-move-in. It is well connected to the city areas. ",No Deposit,Semi-Furnished
1 BHK Apartment ,600 sq ft,Airoli,Mumbai,19.16577721,72.99156952,16500,INR,2,null,null,null,Posted 3 years ago,"Well designed 1 bhk multistorey apartment is available at a prime location in Airoli Shivshankar Tower. It has an area of 600 sqft with a carpet area of 450 sqft . The property is available at a monthly rental of Rs. 16,500 . It is a semi-furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Kindly call us for details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,620 sq ft,Airoli,Mumbai,19.14600563,72.99151611,19000,INR,2,null,null,null,Posted 3 years ago,"A spacious 1 bhk multistorey apartment is available for rental in Airoli, Mumbai. It has an area of 620 sqft with a carpet area of 430 sqft . The property is available at a monthly rental of Rs. 19,000 . It is a furnished property. It has 1 tv, 1 refrigerator, 1 sofa and 1 washing machine. It also has 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Furnished
3 BHK Apartment ,"1,400 sq ft",Santacruz East,Mumbai,19.0793705,72.85626221,75000,INR,3,null,null,null,Posted 3 years ago,"This spacious 3 bhk multistorey apartment is available for rental and is located in the heart of Santacruz East. It has area of 1400 sqft and is available at a rent of Rs. 75,000. It is a semi-furnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Kindly call us for details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,850 sq ft,Santacruz East,Mumbai,19.07358932,72.86816406,60000,INR,2,null,null,null,Posted 3 years ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Kabra Group Centroid A. It has a built-up area of 850 sqft and is available for rent at Rs. 60,000 per month . It is an unfurnished property. It is a ready-to-move-in property. Contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment ,800 sq ft,Santacruz East,Mumbai,19.0825882,72.85115051,62000,INR,2,null,null,null,Posted 3 years ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Runwal Realty Symphony. It has an area of 800 sqft with a carpet area of 700 sqft . The property is available at a monthly rental of Rs. 62,000 . It is a furnished property. It is a 6 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Contact us for more details. ",No Deposit,Furnished
1 BHK Apartment ,580 sq ft,Mira Road East,Mumbai,19.28087616,72.87459564,18500,INR,1,null,null,null,Posted 3 years ago,"Itâs a 1 bhk multistorey apartment situated in Mira Road East. It has a built-up area of 580 sqft and is available for rent at Rs. 18,500 per month . The house is semi-furnished. Its main door is facing northeast direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Kindly call us for details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,575 sq ft,Mira Road East,Mumbai,19.28087616,72.87459564,18000,INR,1,null,null,null,Posted 3 years ago,"Itâs a 1 bhk multistorey apartment situated in Mira Road East, Mumbai. It has an area of 575 sqft with a carpet area of 410 sqft . The property is available at a monthly rental of Rs. 18,000 . It is a furnished property. It has 1 sofa, 1 sofa, 1 gas connection and 1 bed. Its main door is facing northeast direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Furnished
1 BHK Apartment ,575 sq ft,Mira Road East,Mumbai,19.28087616,72.87459564,20000,INR,1,null,null,null,Posted 3 years ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in the heart of Mira Road East. It has an area of 575 sqft with a carpet area of 410 sqft . The property is available at a monthly rental of Rs. 20,000 . It has 1 tv, 1 sofa, 1 gas connection and 1 ac. It also has 1 bed. It is a ready-to-move-in property. It is made in way to provide a comfortable living. Kindly call us for details. ",No Deposit,Furnished
2 BHK Apartment ,800 sq ft,Santacruz East,Mumbai,19.07627678,72.86540222,60000,INR,2,null,null,null,Posted 3 years ago,"A spacious 2 bhk multistorey apartment is available for rental in Santacruz East, Mumbai. It has an area of 800 sqft with a carpet area of 780 sqft . The property is available at a monthly rental of Rs. 60,000 . It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,550 sq ft,Bhayandar West,Mumbai,19.30442429,72.85031128,11000,INR,1,null,null,null,Posted 3 years ago,"A spacious 1 bhk multistorey apartment is available for rental in Shree Bhadrakali Darshan CHS, Bhayandar West, Mumbai. It has area of 550 sqft and is available at a rent of Rs. 11,000. It is a semi-furnished property. Its main door is facing northeast direction. It is a 35 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,910 sq ft,Mira Road East,Mumbai,19.28087616,72.87459564,17000,INR,2,null,null,null,Posted 3 years ago,"It has area of 910 sqft and is available at a rent of Rs. 17,000. The house is semi-furnished. It is facing northeast direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,800 sq ft,Santacruz East,Mumbai,19.0793705,72.85626221,63000,INR,2,null,null,null,Posted 3 years ago,"It has an area of 800 sqft with a carpet area of 700 sqft . The property is available at a monthly rental of Rs. 63,000 . It is a furnished property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Furnished
2 BHK Apartment ,800 sq ft,Santacruz West,Mumbai,19.08271599,72.83628082,55000,INR,2,null,null,null,Posted 3 years ago,"Itâs a 2 bhk multistorey apartment situated in Santacruz West. It has a built-up area of 800 sqft and is available for rent at Rs. 55,000 per month . It is an unfurnished property. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
2 BHK Apartment ,800 sq ft,Bandra East,Mumbai,19.0618,72.85441589,55000,INR,2,null,null,null,Posted 3 years ago,"It has area of 800 sqft and is available at a rent of Rs. 55,000. The house is unfurnished. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. If you are interested, please contact us for more details. ",No Deposit,Unfurnished
1 BHK Apartment ,550 sq ft,Santacruz East,Mumbai,19.0793705,72.85626221,35000,INR,1,null,null,null,Posted 3 years ago,"It has an area of 550 sqft with a carpet area of 444 sqft . The property is available at a monthly rental of Rs. 35,000 . Its main door is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. Kindly call us for details. ",No Deposit,Unfurnished
2 BHK Apartment ,800 sq ft,Santacruz East,Mumbai,19.07924843,72.853508,63000,INR,2,null,null,null,Posted 3 years ago,"A spacious 2 bhk multistorey apartment is available for rental in Santacruz East, Mumbai. It has a built-up area of 800 sqft and is available for rent at Rs. 63,000 per month . The house is furnished. It is a ready-to-move-in property. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",No Deposit,Furnished
1 BHK Apartment ,500 sq ft,Santacruz East,Mumbai,19.0793705,72.85626221,32000,INR,1,null,null,null,Posted 3 years ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in the heart of Santacruz East. It has an area of 500 sqft with a carpet area of 450 sqft . The property is available at a monthly rental of Rs. 32,000 . The house is furnished. It has 1 refrigerator, 1 sofa, 1 sofa and 1 washing machine. It also has 1 dining table, 1 gas connection, 1 ac and 1 bed. It is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Furnished
1 BHK Apartment ,630 sq ft,Bhayandar East,Mumbai,19.30729294,72.86174774,10500,INR,1,null,null,null,Posted 3 years ago,"A spacious 1 bhk multistorey apartment is available for rental in Bhayandar East, Mumbai. It has an area of 630 sqft with a carpet area of 410 sqft . The property is available at a monthly rental of Rs. 10,500 . The house is semi-furnished. It is northeast facing property. It is a ready-to-move-in property. It is situated in the proximity of all the important facilities. Contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,630 sq ft,Bhayandar East,Mumbai,19.30729294,72.86174774,8500,INR,1,null,null,null,Posted 3 years ago,"A spacious 1 bhk multistorey apartment is available for rental in Bhayandar East, Mumbai. It has a built-up area of 630 sqft and is available for rent at Rs. 8,500 per month . The house is semi-furnished. It is facing northeast direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,630 sq ft,Bhayandar East,Mumbai,19.30729294,72.86174774,12000,INR,2,null,null,null,Posted 3 years ago,"A 2 bhk property is available for rent in Bhayandar East, Mumbai. It has an area of 630 sqft with a carpet area of 410 sqft . The property is available at a monthly rental of Rs. 12,000 . It is a semi-furnished property. It is northeast facing property. This residential property is ready-to-move-in. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,600 sq ft,Mira Road East,Mumbai,19.28972054,72.86604309,13000,INR,1,null,null,null,Posted 3 years ago,"Itâs a 1 bhk multistorey apartment situated in Sagar Drishti, Mira Road East. It has a built-up area of 600 sqft and is available for rent at Rs. 13,000 per month . The house is semi-furnished. Its main door is facing northeast direction. This residential property is ready-to-move-in. It is well connected to the city areas. ",No Deposit,Semi-Furnished
2 BHK Apartment ,"1,000 sq ft",Mira Road East,Mumbai,19.28087616,72.87459564,19000,INR,2,null,null,null,Posted 3 years ago,"Itâs a 2 bhk multistorey apartment situated in Mira Road East. It has an area of 1000 sqft with a carpet area of 735 sqft . The property is available at a monthly rental of Rs. 19,000 . It is a semi-furnished property. It is northeast facing property. It is a ready-to-move-in property. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,550 sq ft,Santacruz East,Mumbai,19.0793705,72.85626221,35000,INR,1,null,null,null,Posted 3 years ago,Well designed 1 bhk multistorey apartment is available at a prime location in Santacruz East. It is east facing property. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Please contact for more details. ,No Deposit,Unfurnished
2 BHK Apartment ,900 sq ft,Mira Road East,Mumbai,19.28087616,72.87459564,14000,INR,1,null,null,null,Posted 3 years ago,"Itâs a 2 bhk multistorey apartment situated in Mira Road East. It has area of 900 sqft and is available at a rent of Rs. 14,000. The house is semi-furnished. It is facing northeast direction. Kindly call us for details. ",No Deposit,Semi-Furnished
3 BHK Apartment ,"1,400 sq ft",Andheri East,Mumbai,19.1168251,72.87012482,100000,INR,3,null,null,null,Posted 3 years ago,"A spacious 3 bhk multistorey apartment is available for rental in Andheri East, Mumbai. It has area of 1400 sqft and is available at a rent of Rs. 1.00 lac. The house is furnished. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",No Deposit,Furnished
1 BHK Apartment ,550 sq ft,Mira Road East,Mumbai,19.28087616,72.87459564,13500,INR,1,null,null,null,Posted 3 years ago,"Itâs a 1 bhk multistorey apartment situated in Mira Road East. It has a built-up area of 550 sqft and is available for rent at Rs. 13,500 per month . The house is semi-furnished. Its main door is facing northeast direction. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,550 sq ft,Mira Road East,Mumbai,19.28087616,72.87459564,12500,INR,1,null,null,null,Posted 3 years ago,"It has an area of 550 sqft with a carpet area of 425 sqft . The property is available at a monthly rental of Rs. 12,500 . It is a semi-furnished property. It is northeast facing property. This residential property is ready-to-move-in. It is well connected to the city areas. ",No Deposit,Semi-Furnished
1 RK Studio Apartment ,300 sq ft,Mira Road East,Mumbai,19.29881859,72.8687439,9000,INR,1,null,null,null,Posted 3 years ago,"A spacious 1 rk multistorey apartment is available for rental in Jasmina Construction Ideal Enclave, Mira Road East, Mumbai. It has area of 300 sqft and is available at a rent of Rs. 9,000. The house is semi-furnished. Its main door is facing northeast direction. If you are interested, please contact us for more details. ",No Deposit,Semi-Furnished
2 BHK Apartment ,910 sq ft,Mira Road East,Mumbai,19.29784584,72.87086487,16500,INR,2,null,null,null,Posted 3 years ago,"A 2 bhk property is available for rental in Maan Group Classic, Mira Road East, Mumbai. It has area of 910 sqft and is available at a rent of Rs. 16,500. The house is semi-furnished. It is facing northeast direction. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Please contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,550 sq ft,Mira Road East,Mumbai,19.2965107,72.87081146,12500,INR,1,null,null,null,Posted 3 years ago,"A spacious 1 bhk multistorey apartment is available for rental in Sai Gaurav Associates Shweta Residency, Mira Road East, Mumbai. The house is semi-furnished. It is facing northeast direction. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. ",No Deposit,Semi-Furnished
2 BHK Apartment ,850 sq ft,Santacruz East,Mumbai,19.0825882,72.85115051,62000,INR,2,null,null,null,Posted 3 years ago,"Well designed 2 bhk multistorey apartment is available at a prime location in Runwal Realty Symphony. The house is furnished. It has 1 tv, 1 refrigerator, 1 sofa and 1 sofa. It also has 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. Its main door is facing east direction. It is a 7 year old ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. Please contact for more details. ",No Deposit,Furnished
2 BHK Apartment ,700 sq ft,Santacruz East,Mumbai,19.07627678,72.86540222,35000,INR,2,null,null,null,Posted 3 years ago,"A spacious 2 bhk multistorey apartment is available for rental in Santacruz East, Mumbai. It has an area of 700 sqft with a carpet area of 650 sqft . The property is available at a monthly rental of Rs. 35,000 . It is a semi-furnished property. Its main door is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
2 BHK Apartment ,"1,402 sq ft",Santacruz West,Mumbai,19.08271599,72.83628082,100000,INR,2,null,null,null,Posted 2 years ago,"It has an area of 1402 sqft with a carpet area of 1000 sqft . The property is available at a monthly rental of Rs. 1.00 lac . The house is furnished. Furnishings include 1 tv, 1 gas connection, 1 ac and 1 bed. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Kindly call us for details. ",No Deposit,Furnished
1 BHK Apartment ,615 sq ft,Ghansoli,Mumbai,19.14357758,73.00984955,14000,INR,2,null,null,null,Posted 3 years ago,"Itâs a 1 bhk multistorey apartment situated in Devkar Builders Rabale Heights, Ghansoli. The house is semi-furnished. It is east facing property. It is a 11 year old ready-to-move-in property. It is made in way to provide a comfortable living. Contact us for more details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,550 sq ft,Santacruz East,Mumbai,19.07924843,72.853508,30000,INR,1,null,null,null,Posted 3 years ago,"This spacious 1 bhk multistorey apartment is available for rental and is located in the heart of Santacruz East. It has area of 550 sqft and is available at a rent of Rs. 30,000. The house is semi-furnished. Furnishings include 1 tv, 1 washing machine, 1 microwave, 1 gas connection and 1 bed. It is east facing property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Kindly call us for details. ",No Deposit,Semi-Furnished
1 BHK Apartment ,460 sq ft,Santacruz East,Mumbai,19.08365059,72.8526001,32000,INR,1,null,null,null,Posted 3 years ago,"A 1 bhk property is available for rental in Almeida Apartment, Santacruz East, Mumbai. It has area of 450 sqft and is available at a rent of Rs. 32,000. It is a semi-furnished property. Furnishings include 1 tv, 1 sofa, 1 sofa, 1 microwave, 1 gas connection, 1 ac and 1 bed. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. ",No Deposit,Semi-Furnished
2 BHK Apartment ,"1,010 sq ft",Mira Road East,Mumbai,19.29465675,72.87438202,18500,INR,2,null,null,null,Posted 3 years ago,"A 2 bhk property is available for rental in Basudeo Builder Vasudev Sky High, Mira Road East, Mumbai. It is a semi-furnished property. It is facing northeast direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. ",No Deposit,Semi-Furnished
3 BHK Apartment ,"1,380 sq ft",Mira Road East,Mumbai,19.28087616,72.87459564,23000,INR,2,null,null,null,Posted 3 years ago,"Itâs a 3 bhk multistorey apartment situated in Mira Road East, Mumbai. It has area of 1380 sqft and is available at a rent of Rs. 23,000. The house is semi-furnished. This residential property is ready-to-move-in. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. ",No Deposit,Semi-Furnished
2 BHK Apartment ,900 sq ft,Santacruz East,Mumbai,19.07924843,72.853508,55000,INR,2,null,null,null,Posted 3 years ago,"A spacious 2 bhk multistorey apartment is available for rental in Santacruz East, Mumbai. It has a built-up area of 900 sqft and is available for rent at Rs. 55,000 per month . It is a furnished property. It has 1 sofa, 1 sofa, 1 microwave and 1 bed. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Contact us for more details. ",No Deposit,Furnished
2 BHK Apartment ,850 sq ft,Santacruz East,Mumbai,19.07924843,72.853508,65000,INR,2,null,null,null,Posted 3 years ago,"Itâs a 2 bhk multistorey apartment situated in Santacruz East, Mumbai. It is facing east direction. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact for more details. ",No Deposit,Furnished
